element,round,kickoff_time,fixture,opponent_team,was_home,minutes,total_points
254,36,2019-04-26T19:00:00Z,355,9,True,0,0
254,37,2019-05-04T18:45:00Z,367,14,False,90,2
254,38,2019-05-12T14:00:00Z,375,19,True,90,3
255,1,2018-08-12T12:30:00Z,4,18,True,90,3
255,2,2018-08-20T19:00:00Z,14,6,False,86,3
255,3,2018-08-25T16:30:00Z,24,2,True,66,3
255,4,2018-09-01T11:30:00Z,36,10,False,19,1
255,5,2018-09-15T11:30:00Z,47,16,False,82,3
255,6,2018-09-22T14:00:00Z,57,15,True,20,1
255,7,2018-09-29T16:30:00Z,63,5,False,12,1
255,8,2018-10-07T15:30:00Z,75,12,True,61,3
255,9,2018-10-20T16:30:00Z,85,9,False,0,0
255,10,2018-10-27T14:00:00Z,95,4,True,0,0
255,11,2018-11-03T17:30:00Z,100,0,False,0,0
255,12,2018-11-11T12:00:00Z,116,8,True,1,1
255,13,2018-11-24T15:00:00Z,127,17,False,0,0
255,14,2018-12-02T16:15:00Z,136,7,True,19,1
255,15,2018-12-05T19:45:00Z,142,3,False,90,2
255,16,2018-12-08T12:30:00Z,151,1,False,64,3
255,17,2018-12-16T16:00:00Z,164,13,True,69,2
255,18,2018-12-21T20:00:00Z,179,19,False,57,1
255,19,2018-12-26T15:00:00Z,185,14,True,0,0
255,20,2018-12-29T17:30:00Z,195,0,True,0,0
255,21,2019-01-03T20:00:00Z,206,12,False,0,0
255,22,2019-01-12T15:00:00Z,210,2,False,1,1
255,23,2019-01-19T15:00:00Z,224,6,True,71,5
255,24,2019-01-30T20:00:00Z,236,10,True,66,2
255,25,2019-02-04T20:00:00Z,249,18,False,90,2
255,26,2019-02-09T15:00:00Z,254,1,True,90,3
255,27,2019-02-24T14:05:00Z,267,13,False,0,0
255,28,2019-02-27T20:00:00Z,276,17,True,6,1
255,29,2019-03-03T16:15:00Z,283,7,False,0,0
255,30,2019-03-10T12:00:00Z,296,3,True,13,1
255,31,2019-03-17T14:15:00Z,304,8,False,0,0
255,32,2019-03-31T15:30:00Z,317,16,True,0,0
255,33,2019-04-05T19:00:00Z,326,15,False,87,10
255,34,2019-04-14T15:30:00Z,335,5,True,65,3
255,35,2019-04-21T15:00:00Z,342,4,False,70,3
255,36,2019-04-26T19:00:00Z,355,9,True,90,8
255,37,2019-05-04T18:45:00Z,367,14,False,0,0
255,38,2019-05-12T14:00:00Z,375,19,True,0,0
256,1,2018-08-12T12:30:00Z,4,18,True,68,5
256,2,2018-08-20T19:00:00Z,14,6,False,90,2
256,3,2018-08-25T16:30:00Z,24,2,True,90,5
256,4,2018-09-01T11:30:00Z,36,10,False,90,7
256,5,2018-09-15T11:30:00Z,47,16,False,73,9
256,6,2018-09-22T14:00:00Z,57,15,True,90,2
256,7,2018-09-29T16:30:00Z,63,5,False,90,2
256,8,2018-10-07T15:30:00Z,75,12,True,71,2
256,9,2018-10-20T16:30:00Z,85,9,False,13,1
256,10,2018-10-27T14:00:00Z,95,4,True,70,2
256,11,2018-11-03T17:30:00Z,100,0,False,79,2
256,12,2018-11-11T12:00:00Z,116,8,True,90,2
256,13,2018-11-24T15:00:00Z,127,17,False,90,12
256,14,2018-12-02T16:15:00Z,136,7,True,83,2
256,15,2018-12-05T19:45:00Z,142,3,False,24,7
256,16,2018-12-08T12:30:00Z,151,1,False,80,9
256,17,2018-12-16T16:00:00Z,164,13,True,90,2
256,18,2018-12-21T20:00:00Z,179,19,False,75,2
256,19,2018-12-26T15:00:00Z,185,14,True,68,2
256,20,2018-12-29T17:30:00Z,195,0,True,90,17
256,21,2019-01-03T20:00:00Z,206,12,False,90,8
256,22,2019-01-12T15:00:00Z,210,2,False,90,2
256,23,2019-01-19T15:00:00Z,224,6,True,90,8
256,24,2019-01-30T20:00:00Z,236,10,True,81,2
256,25,2019-02-04T20:00:00Z,249,18,False,74,2
256,26,2019-02-09T15:00:00Z,254,1,True,89,5
256,27,2019-02-24T14:05:00Z,267,13,False,30,1
256,28,2019-02-27T20:00:00Z,276,17,True,0,0
256,29,2019-03-03T16:15:00Z,283,7,False,27,1
256,30,2019-03-10T12:00:00Z,296,3,True,90,13
256,31,2019-03-17T14:15:00Z,304,8,False,71,5
256,32,2019-03-31T15:30:00Z,317,16,True,90,8
256,33,2019-04-05T19:00:00Z,326,15,False,90,7
256,34,2019-04-14T15:30:00Z,335,5,True,90,2
256,35,2019-04-21T15:00:00Z,342,4,False,90,2
256,36,2019-04-26T19:00:00Z,355,9,True,0,0
256,37,2019-05-04T18:45:00Z,367,14,False,0,0
256,38,2019-05-12T14:00:00Z,375,19,True,0,0
257,1,2018-08-12T12:30:00Z,7,3,True,34,1
257,2,2018-08-18T14:00:00Z,15,7,False,90,7
257,3,2018-08-25T14:00:00Z,27,10,True,68,2
257,4,2018-09-01T14:00:00Z,34,6,False,77,8
257,5,2018-09-17T19:00:00Z,46,2,True,83,7
257,6,2018-09-22T14:00:00Z,57,11,False,0,0
257,7,2018-09-29T14:00:00Z,69,19,False,90,2
257,8,2018-10-07T13:15:00Z,77,5,True,90,1
257,9,2018-10-20T14:00:00Z,81,1,False,78,2
257,10,2018-10-27T14:00:00Z,97,14,True,90,2
257,11,2018-11-04T15:00:00Z,106,12,False,81,6
257,12,2018-11-10T15:00:00Z,119,17,True,39,6
257,13,2018-11-24T15:00:00Z,124,8,False,0,0
257,14,2018-12-01T17:30:00Z,139,13,True,0,0
257,15,2018-12-05T20:00:00Z,149,16,False,0,0
257,16,2018-12-08T15:00:00Z,153,4,False,0,0
257,17,2018-12-16T13:30:00Z,166,0,True,70,13
257,18,2018-12-22T15:00:00Z,175,9,False,64,8
257,19,2018-12-27T19:45:00Z,187,18,True,61,2
257,20,2018-12-30T14:15:00Z,197,12,True,0,0
257,21,2019-01-02T19:45:00Z,203,5,False,45,1
257,22,2019-01-12T15:00:00Z,216,10,False,0,0
257,23,2019-01-19T15:00:00Z,227,7,True,73,2
257,24,2019-01-30T19:45:00Z,238,6,True,90,2
257,25,2019-02-02T15:00:00Z,241,3,False,26,1
257,26,2019-02-09T15:00:00Z,256,4,True,0,0
257,27,2019-02-24T14:05:00Z,260,0,False,0,0
257,28,2019-02-27T19:45:00Z,279,8,True,0,0
257,29,2019-03-02T15:00:00Z,285,13,False,0,0
257,30,2019-03-09T15:00:00Z,299,16,True,0,0
257,32,2019-03-30T15:00:00Z,311,2,False,66,2
257,33,2019-04-05T19:00:00Z,326,11,True,0,0
257,34,2019-04-13T14:00:00Z,337,19,True,60,5
257,35,2019-04-20T16:30:00Z,347,14,False,75,2
257,35,2019-04-23T18:45:00Z,307,17,False,0,0
257,36,2019-04-27T14:00:00Z,357,1,True,80,2
257,37,2019-05-04T14:00:00Z,368,18,False,45,1
257,38,2019-05-12T14:00:00Z,377,9,True,75,5
258,1,2018-08-12T12:30:00Z,4,18,True,0,0
258,2,2018-08-20T19:00:00Z,14,6,False,0,0
258,3,2018-08-25T16:30:00Z,24,2,True,0,0
258,4,2018-09-01T11:30:00Z,36,10,False,0,0
258,5,2018-09-15T11:30:00Z,47,16,False,0,0
258,6,2018-09-22T14:00:00Z,57,15,True,0,0
258,7,2018-09-29T16:30:00Z,63,5,False,0,0
258,8,2018-10-07T15:30:00Z,75,12,True,0,0
258,9,2018-10-20T16:30:00Z,85,9,False,0,0
258,10,2018-10-27T14:00:00Z,95,4,True,0,0
258,11,2018-11-03T17:30:00Z,100,0,False,0,0
258,12,2018-11-11T12:00:00Z,116,8,True,0,0
258,13,2018-11-24T15:00:00Z,127,17,False,0,0
258,14,2018-12-02T16:15:00Z,136,7,True,0,0
258,15,2018-12-05T19:45:00Z,142,3,False,0,0
258,16,2018-12-08T12:30:00Z,151,1,False,0,0
258,17,2018-12-16T16:00:00Z,164,13,True,0,0
258,18,2018-12-21T20:00:00Z,179,19,False,0,0
258,19,2018-12-26T15:00:00Z,185,14,True,0,0
258,20,2018-12-29T17:30:00Z,195,0,True,0,0
258,21,2019-01-03T20:00:00Z,206,12,False,0,0
258,22,2019-01-13T14:15:00Z,215,7,False,0,0
258,23,2019-01-19T15:00:00Z,221,18,True,0,0
258,24,2019-01-30T19:45:00Z,231,5,True,0,0
258,25,2019-02-02T17:30:00Z,242,4,False,61,2
258,26,2019-02-09T15:00:00Z,254,11,False,31,1
258,27,2019-02-23T15:00:00Z,261,19,True,90,2
258,28,2019-02-27T19:45:00Z,270,0,False,0,0
258,29,2019-03-02T15:00:00Z,280,12,True,0,0
258,30,2019-03-09T15:00:00Z,294,9,False,25,1
258,31,2019-03-16T15:00:00Z,300,14,True,15,4
258,32,2019-03-30T15:00:00Z,316,10,False,26,1
258,33,2019-04-06T14:00:00Z,320,3,True,31,1
258,34,2019-04-13T14:00:00Z,330,2,False,14,1
258,35,2019-04-20T14:00:00Z,341,8,True,29,1
258,36,2019-04-27T14:00:00Z,357,15,False,18,1
258,37,2019-05-04T11:30:00Z,361,16,True,0,0
258,38,2019-05-12T14:00:00Z,372,6,False,0,0
259,1,2018-08-12T15:00:00Z,0,0,False,90,8
259,2,2018-08-19T12:30:00Z,17,9,True,90,5
259,3,2018-08-25T11:30:00Z,29,19,False,90,2
259,4,2018-09-01T16:30:00Z,37,14,True,90,2
259,5,2018-09-15T14:00:00Z,44,8,True,90,7
259,6,2018-09-22T14:00:00Z,53,4,False,90,6
259,7,2018-09-29T14:00:00Z,66,2,True,90,6
259,8,2018-10-07T15:30:00Z,75,11,False,90,7
259,9,2018-10-20T14:00:00Z,86,3,True,90,6
259,10,2018-10-29T20:00:00Z,98,16,False,90,8
259,11,2018-11-04T15:00:00Z,106,15,True,90,3
259,12,2018-11-11T16:30:00Z,117,13,True,90,2
259,13,2018-11-24T15:00:00Z,128,18,False,90,6
259,14,2018-12-01T15:00:00Z,137,1,True,90,2
259,15,2018-12-04T20:00:00Z,145,17,False,90,2
259,16,2018-12-08T17:30:00Z,154,5,False,90,2
259,17,2018-12-15T12:30:00Z,165,7,True,90,2
259,18,2018-12-22T15:00:00Z,176,6,True,90,1
259,19,2018-12-26T15:00:00Z,184,10,False,90,2
259,20,2018-12-30T14:15:00Z,197,15,False,90,3
259,21,2019-01-03T20:00:00Z,206,11,True,90,2
259,22,2019-01-14T20:00:00Z,217,19,True,90,6
259,23,2019-01-20T13:30:00Z,223,9,False,90,6
259,24,2019-01-29T20:00:00Z,237,14,False,90,1
259,25,2019-02-03T16:30:00Z,247,0,True,90,2
259,25,2019-02-06T19:45:00Z,265,7,False,90,6
259,26,2019-02-10T16:00:00Z,255,5,True,90,7
259,28,2019-02-27T20:00:00Z,277,18,True,90,6
259,29,2019-03-02T15:00:00Z,280,1,False,90,6
259,30,2019-03-09T17:30:00Z,297,17,True,90,2
259,32,2019-03-30T12:30:00Z,315,8,False,90,6
259,32,2019-04-03T18:45:00Z,324,4,True,90,6
259,34,2019-04-14T13:05:00Z,332,6,False,90,2
259,35,2019-04-20T11:30:00Z,346,16,True,90,9
259,35,2019-04-24T19:00:00Z,305,13,False,90,6
259,36,2019-04-28T13:05:00Z,351,3,False,90,6
259,37,2019-05-06T19:00:00Z,366,10,True,90,6
259,38,2019-05-12T14:00:00Z,370,2,False,90,2
260,1,2018-08-12T15:00:00Z,0,0,False,0,0
260,2,2018-08-19T12:30:00Z,17,9,True,0,0
260,3,2018-08-25T11:30:00Z,29,19,False,0,0
260,4,2018-09-01T16:30:00Z,37,14,True,0,0
260,5,2018-09-15T14:00:00Z,44,8,True,0,0
260,6,2018-09-22T14:00:00Z,53,4,False,0,0
260,7,2018-09-29T14:00:00Z,66,2,True,0,0
260,8,2018-10-07T15:30:00Z,75,11,False,0,0
260,9,2018-10-20T14:00:00Z,86,3,True,0,0
260,10,2018-10-29T20:00:00Z,98,16,False,0,0
260,11,2018-11-04T15:00:00Z,106,15,True,0,0
260,12,2018-11-11T16:30:00Z,117,13,True,0,0
260,13,2018-11-24T15:00:00Z,128,18,False,0,0
260,14,2018-12-01T15:00:00Z,137,1,True,0,0
260,15,2018-12-04T20:00:00Z,145,17,False,0,0
260,16,2018-12-08T17:30:00Z,154,5,False,0,0
260,17,2018-12-15T12:30:00Z,165,7,True,0,0
260,18,2018-12-22T15:00:00Z,176,6,True,0,0
260,19,2018-12-26T15:00:00Z,184,10,False,0,0
260,20,2018-12-30T14:15:00Z,197,15,False,0,0
260,21,2019-01-03T20:00:00Z,206,11,True,0,0
260,22,2019-01-14T20:00:00Z,217,19,True,0,0
260,23,2019-01-20T13:30:00Z,223,9,False,0,0
260,24,2019-01-29T20:00:00Z,237,14,False,0,0
260,25,2019-02-03T16:30:00Z,247,0,True,0,0
260,25,2019-02-06T19:45:00Z,265,7,False,0,0
260,26,2019-02-10T16:00:00Z,255,5,True,0,0
260,28,2019-02-27T20:00:00Z,277,18,True,0,0
260,29,2019-03-02T15:00:00Z,280,1,False,0,0
260,30,2019-03-09T17:30:00Z,297,17,True,0,0
260,32,2019-03-30T12:30:00Z,315,8,False,0,0
260,32,2019-04-03T18:45:00Z,324,4,True,0,0
260,34,2019-04-14T13:05:00Z,332,6,False,0,0
260,35,2019-04-20T11:30:00Z,346,16,True,0,0
260,35,2019-04-24T19:00:00Z,305,13,False,0,0
260,36,2019-04-28T13:05:00Z,351,3,False,0,0
260,37,2019-05-06T19:00:00Z,366,10,True,0,0
260,38,2019-05-12T14:00:00Z,370,2,False,0,0
261,1,2018-08-12T15:00:00Z,0,0,False,90,8
261,2,2018-08-19T12:30:00Z,17,9,True,90,2
261,3,2018-08-25T11:30:00Z,29,19,False,0,0
261,4,2018-09-01T16:30:00Z,37,14,True,90,2
261,5,2018-09-15T14:00:00Z,44,8,True,0,0
261,6,2018-09-22T14:00:00Z,53,4,False,16,1
261,7,2018-09-29T14:00:00Z,66,2,True,0,0
261,8,2018-10-07T15:30:00Z,75,11,False,90,8
261,9,2018-10-20T14:00:00Z,86,3,True,90,6
261,10,2018-10-29T20:00:00Z,98,16,False,90,7
261,11,2018-11-04T15:00:00Z,106,15,True,67,2
261,12,2018-11-11T16:30:00Z,117,13,True,90,2
261,13,2018-11-24T15:00:00Z,128,18,False,0,0
261,14,2018-12-01T15:00:00Z,137,1,True,0,0
261,15,2018-12-04T20:00:00Z,145,17,False,90,2
261,16,2018-12-08T17:30:00Z,154,5,False,90,1
261,17,2018-12-15T12:30:00Z,165,7,True,0,0
261,18,2018-12-22T15:00:00Z,176,6,True,90,1
261,19,2018-12-26T15:00:00Z,184,10,False,90,0
261,20,2018-12-30T14:15:00Z,197,15,False,0,0
261,21,2019-01-03T20:00:00Z,206,11,True,90,2
261,22,2019-01-14T20:00:00Z,217,19,True,90,8
261,23,2019-01-20T13:30:00Z,223,9,False,0,0
261,24,2019-01-29T20:00:00Z,237,14,False,90,1
261,25,2019-02-03T16:30:00Z,247,0,True,0,0
261,25,2019-02-06T19:45:00Z,265,7,False,90,6
261,26,2019-02-10T16:00:00Z,255,5,True,90,6
261,28,2019-02-27T20:00:00Z,277,18,True,0,0
261,29,2019-03-02T15:00:00Z,280,1,False,47,1
261,30,2019-03-09T17:30:00Z,297,17,True,0,0
261,32,2019-03-30T12:30:00Z,315,8,False,0,0
261,32,2019-04-03T18:45:00Z,324,4,True,90,6
261,34,2019-04-14T13:05:00Z,332,6,False,3,1
261,35,2019-04-20T11:30:00Z,346,16,True,90,8
261,35,2019-04-24T19:00:00Z,305,13,False,0,0
261,36,2019-04-28T13:05:00Z,351,3,False,7,1
261,37,2019-05-06T19:00:00Z,366,10,True,1,1
261,38,2019-05-12T14:00:00Z,370,2,False,0,0
262,1,2018-08-12T15:00:00Z,0,0,False,0,0
262,2,2018-08-19T12:30:00Z,17,9,True,90,2
262,3,2018-08-25T11:30:00Z,29,19,False,90,1
262,4,2018-09-01T16:30:00Z,37,14,True,1,1
262,5,2018-09-15T14:00:00Z,44,8,True,0,0
262,6,2018-09-22T14:00:00Z,53,4,False,0,0
262,7,2018-09-29T14:00:00Z,66,2,True,0,0
262,8,2018-10-07T15:30:00Z,75,11,False,0,0
262,9,2018-10-20T14:00:00Z,86,3,True,90,5
262,10,2018-10-29T20:00:00Z,98,16,False,1,1
262,11,2018-11-04T15:00:00Z,106,15,True,22,1
262,12,2018-11-11T16:30:00Z,117,13,True,0,0
262,13,2018-11-24T15:00:00Z,128,18,False,0,0
262,14,2018-12-01T15:00:00Z,137,1,True,0,0
262,15,2018-12-04T20:00:00Z,145,17,False,82,8
262,16,2018-12-08T17:30:00Z,154,5,False,0,0
262,17,2018-12-15T12:30:00Z,165,7,True,0,0
262,18,2018-12-22T15:00:00Z,176,6,True,0,0
262,19,2018-12-26T15:00:00Z,184,10,False,0,0
262,20,2018-12-30T14:15:00Z,197,15,False,90,1
262,21,2019-01-03T20:00:00Z,206,11,True,87,1
262,22,2019-01-14T20:00:00Z,217,19,True,0,0
262,23,2019-01-20T13:30:00Z,223,9,False,0,0
262,24,2019-01-29T20:00:00Z,237,14,False,0,0
262,25,2019-02-03T16:30:00Z,247,0,True,0,0
262,25,2019-02-06T19:45:00Z,265,7,False,0,0
262,26,2019-02-10T16:00:00Z,255,5,True,0,0
262,28,2019-02-27T20:00:00Z,277,18,True,90,6
262,29,2019-03-02T15:00:00Z,280,1,False,42,1
262,30,2019-03-09T17:30:00Z,297,17,True,90,2
262,32,2019-03-30T12:30:00Z,315,8,False,0,0
262,32,2019-04-03T18:45:00Z,324,4,True,0,0
262,34,2019-04-14T13:05:00Z,332,6,False,90,2
262,35,2019-04-20T11:30:00Z,346,16,True,0,0
262,35,2019-04-24T19:00:00Z,305,13,False,90,5
262,36,2019-04-28T13:05:00Z,351,3,False,90,6
262,37,2019-05-06T19:00:00Z,366,10,True,90,13
262,38,2019-05-12T14:00:00Z,370,2,False,85,2
263,1,2018-08-12T15:00:00Z,0,0,False,0,0
263,2,2018-08-19T12:30:00Z,17,9,True,0,0
263,3,2018-08-25T11:30:00Z,29,19,False,0,0
263,4,2018-09-01T16:30:00Z,37,14,True,0,0
263,5,2018-09-15T14:00:00Z,44,8,True,90,6
263,6,2018-09-22T14:00:00Z,53,4,False,90,6
263,7,2018-09-29T14:00:00Z,66,2,True,90,6
263,8,2018-10-07T15:30:00Z,75,11,False,0,0
263,9,2018-10-20T14:00:00Z,86,3,True,0,0
263,10,2018-10-29T20:00:00Z,98,16,False,0,0
263,11,2018-11-04T15:00:00Z,106,15,True,0,0
263,12,2018-11-11T16:30:00Z,117,13,True,0,0
263,13,2018-11-24T15:00:00Z,128,18,False,90,6
263,14,2018-12-01T15:00:00Z,137,1,True,90,2
263,15,2018-12-04T20:00:00Z,145,17,False,7,1
263,16,2018-12-08T17:30:00Z,154,5,False,0,0
263,17,2018-12-15T12:30:00Z,165,7,True,90,2
263,18,2018-12-22T15:00:00Z,176,6,True,49,0
263,19,2018-12-26T15:00:00Z,184,10,False,0,0
263,20,2018-12-30T14:15:00Z,197,15,False,0,0
263,21,2019-01-03T20:00:00Z,206,11,True,2,1
263,22,2019-01-14T20:00:00Z,217,19,True,0,0
263,23,2019-01-20T13:30:00Z,223,9,False,90,6
263,24,2019-01-29T20:00:00Z,237,14,False,0,0
263,25,2019-02-03T16:30:00Z,247,0,True,90,2
263,25,2019-02-06T19:45:00Z,265,7,False,90,7
263,26,2019-02-10T16:00:00Z,255,5,True,0,0
263,28,2019-02-27T20:00:00Z,277,18,True,90,7
263,29,2019-03-02T15:00:00Z,280,1,False,90,8
263,30,2019-03-09T17:30:00Z,297,17,True,90,2
263,32,2019-03-30T12:30:00Z,315,8,False,90,6
263,32,2019-04-03T18:45:00Z,324,4,True,0,0
263,34,2019-04-14T13:05:00Z,332,6,False,0,0
263,35,2019-04-20T11:30:00Z,346,16,True,0,0
263,35,2019-04-24T19:00:00Z,305,13,False,0,0
263,36,2019-04-28T13:05:00Z,351,3,False,1,1
263,37,2019-05-06T19:00:00Z,366,10,True,0,0
263,38,2019-05-12T14:00:00Z,370,2,False,4,1
264,1,2018-08-12T15:00:00Z,0,0,False,90,7
264,2,2018-08-19T12:30:00Z,17,9,True,0,0
264,3,2018-08-25T11:30:00Z,29,19,False,90,2
264,4,2018-09-01T16:30:00Z,37,14,True,90,10
264,5,2018-09-15T14:00:00Z,44,8,True,90,6
264,6,2018-09-22T14:00:00Z,53,4,False,90,6
264,7,2018-09-29T14:00:00Z,66,2,True,90,7
264,8,2018-10-07T15:30:00Z,75,11,False,90,6
264,9,2018-10-20T14:00:00Z,86,3,True,0,0
264,10,2018-10-29T20:00:00Z,98,16,False,90,6
264,11,2018-11-04T15:00:00Z,106,15,True,90,2
264,12,2018-11-11T16:30:00Z,117,13,True,90,2
264,13,2018-11-24T15:00:00Z,128,18,False,90,6
264,14,2018-12-01T15:00:00Z,137,1,True,0,0
264,15,2018-12-04T20:00:00Z,145,17,False,90,2
264,16,2018-12-08T17:30:00Z,154,5,False,90,1
264,17,2018-12-15T12:30:00Z,165,7,True,90,2
264,18,2018-12-22T15:00:00Z,176,6,True,90,1
264,19,2018-12-26T15:00:00Z,184,10,False,0,0
264,20,2018-12-30T14:15:00Z,197,15,False,4,1
264,21,2019-01-03T20:00:00Z,206,11,True,4,1
264,22,2019-01-14T20:00:00Z,217,19,True,90,6
264,23,2019-01-20T13:30:00Z,223,9,False,90,8
264,24,2019-01-29T20:00:00Z,237,14,False,90,1
264,25,2019-02-03T16:30:00Z,247,0,True,90,2
264,25,2019-02-06T19:45:00Z,265,7,False,90,8
264,26,2019-02-10T16:00:00Z,255,5,True,90,6
264,28,2019-02-27T20:00:00Z,277,18,True,0,0
264,29,2019-03-02T15:00:00Z,280,1,False,90,5
264,30,2019-03-09T17:30:00Z,297,17,True,90,1
264,32,2019-03-30T12:30:00Z,315,8,False,90,6
264,32,2019-04-03T18:45:00Z,324,4,True,71,6
264,34,2019-04-14T13:05:00Z,332,6,False,90,2
264,35,2019-04-20T11:30:00Z,346,16,True,90,6
264,35,2019-04-24T19:00:00Z,305,13,False,90,7
264,36,2019-04-28T13:05:00Z,351,3,False,90,9
264,37,2019-05-06T19:00:00Z,366,10,True,90,7
264,38,2019-05-12T14:00:00Z,370,2,False,87,2
265,1,2018-08-12T15:00:00Z,0,0,False,0,0
265,2,2018-08-19T12:30:00Z,17,9,True,0,0
265,3,2018-08-25T11:30:00Z,29,19,False,0,0
265,4,2018-09-01T16:30:00Z,37,14,True,0,0
265,5,2018-09-15T14:00:00Z,44,8,True,0,0
265,6,2018-09-22T14:00:00Z,53,4,False,0,0
265,7,2018-09-29T14:00:00Z,66,2,True,0,0
265,8,2018-10-07T15:30:00Z,75,11,False,0,0
265,9,2018-10-20T14:00:00Z,86,3,True,0,0
265,10,2018-10-29T20:00:00Z,98,16,False,0,0
265,11,2018-11-04T15:00:00Z,106,15,True,0,0
265,12,2018-11-11T16:30:00Z,117,13,True,0,0
265,13,2018-11-24T15:00:00Z,128,18,False,0,0
265,14,2018-12-01T15:00:00Z,137,1,True,90,2
265,15,2018-12-04T20:00:00Z,145,17,False,0,0
265,16,2018-12-08T17:30:00Z,154,5,False,0,0
265,17,2018-12-15T12:30:00Z,165,7,True,0,0
265,18,2018-12-22T15:00:00Z,176,6,True,0,0
265,19,2018-12-26T15:00:00Z,184,10,False,90,1
265,20,2018-12-30T14:15:00Z,197,15,False,90,1
265,21,2019-01-03T20:00:00Z,206,11,True,90,2
265,22,2019-01-14T20:00:00Z,217,19,True,90,6
265,23,2019-01-20T13:30:00Z,223,9,False,90,15
265,24,2019-01-29T20:00:00Z,237,14,False,82,1
265,25,2019-02-03T16:30:00Z,247,0,True,0,0
265,25,2019-02-06T19:45:00Z,265,7,False,0,0
265,26,2019-02-10T16:00:00Z,255,5,True,0,0
265,28,2019-02-27T20:00:00Z,277,18,True,90,8
265,29,2019-03-02T15:00:00Z,280,1,False,0,0
265,30,2019-03-09T17:30:00Z,297,17,True,0,0
265,32,2019-03-30T12:30:00Z,315,8,False,0,0
265,32,2019-04-03T18:45:00Z,324,4,True,90,8
265,34,2019-04-14T13:05:00Z,332,6,False,0,0
265,35,2019-04-20T11:30:00Z,346,16,True,0,0
265,35,2019-04-24T19:00:00Z,305,13,False,1,1
265,36,2019-04-28T13:05:00Z,351,3,False,0,0
265,37,2019-05-06T19:00:00Z,366,10,True,0,0
265,38,2019-05-12T14:00:00Z,370,2,False,2,1
266,1,2018-08-12T15:00:00Z,0,0,False,90,15
266,2,2018-08-19T12:30:00Z,17,9,True,90,8
266,3,2018-08-25T11:30:00Z,29,19,False,90,4
266,4,2018-09-01T16:30:00Z,37,14,True,90,5
266,5,2018-09-15T14:00:00Z,44,8,True,0,0
266,6,2018-09-22T14:00:00Z,53,4,False,0,0
266,7,2018-09-29T14:00:00Z,66,2,True,0,0
266,8,2018-10-07T15:30:00Z,75,11,False,90,5
266,9,2018-10-20T14:00:00Z,86,3,True,90,10
266,10,2018-10-29T20:00:00Z,98,16,False,90,6
266,11,2018-11-04T15:00:00Z,106,15,True,90,2
266,12,2018-11-11T16:30:00Z,117,13,True,90,2
266,13,2018-11-24T15:00:00Z,128,18,False,0,0
266,14,2018-12-01T15:00:00Z,137,1,True,0,0
266,15,2018-12-04T20:00:00Z,145,17,False,0,0
266,16,2018-12-08T17:30:00Z,154,5,False,0,0
266,17,2018-12-15T12:30:00Z,165,7,True,0,0
266,18,2018-12-22T15:00:00Z,176,6,True,0,0
266,19,2018-12-26T15:00:00Z,184,10,False,0,0
266,20,2018-12-30T14:15:00Z,197,15,False,0,0
266,21,2019-01-03T20:00:00Z,206,11,True,0,0
266,22,2019-01-14T20:00:00Z,217,19,True,0,0
266,23,2019-01-20T13:30:00Z,223,9,False,0,0
266,24,2019-01-29T20:00:00Z,237,14,False,0,0
266,25,2019-02-03T16:30:00Z,247,0,True,0,0
266,25,2019-02-06T19:45:00Z,265,7,False,0,0
266,26,2019-02-10T16:00:00Z,255,5,True,0,0
266,28,2019-02-27T20:00:00Z,277,18,True,0,0
266,29,2019-03-02T15:00:00Z,280,1,False,0,0
266,30,2019-03-09T17:30:00Z,297,17,True,0,0
266,32,2019-03-30T12:30:00Z,315,8,False,0,0
266,32,2019-04-03T18:45:00Z,324,4,True,0,0
266,34,2019-04-14T13:05:00Z,332,6,False,90,2
266,35,2019-04-20T11:30:00Z,346,16,True,0,0
266,35,2019-04-24T19:00:00Z,305,13,False,0,0
266,36,2019-04-28T13:05:00Z,351,3,False,0,0
266,37,2019-05-06T19:00:00Z,366,10,True,0,0
266,38,2019-05-12T14:00:00Z,370,2,False,0,0
267,1,2018-08-12T15:00:00Z,0,0,False,90,6
267,2,2018-08-19T12:30:00Z,17,9,True,90,2
267,3,2018-08-25T11:30:00Z,29,19,False,90,8
267,4,2018-09-01T16:30:00Z,37,14,True,90,2
267,5,2018-09-15T14:00:00Z,44,8,True,90,6
267,6,2018-09-22T14:00:00Z,53,4,False,90,6
267,7,2018-09-29T14:00:00Z,66,2,True,90,6
267,8,2018-10-07T15:30:00Z,75,11,False,90,6
267,9,2018-10-20T14:00:00Z,86,3,True,90,6
267,10,2018-10-29T20:00:00Z,98,16,False,90,6
267,11,2018-11-04T15:00:00Z,106,15,True,90,2
267,12,2018-11-11T16:30:00Z,117,13,True,90,2
267,13,2018-11-24T15:00:00Z,128,18,False,90,6
267,14,2018-12-01T15:00:00Z,137,1,True,90,2
267,15,2018-12-04T20:00:00Z,145,17,False,1,1
267,16,2018-12-08T17:30:00Z,154,5,False,90,1
267,17,2018-12-15T12:30:00Z,165,7,True,90,2
267,18,2018-12-22T15:00:00Z,176,6,True,90,1
267,19,2018-12-26T15:00:00Z,184,10,False,90,1
267,20,2018-12-30T14:15:00Z,197,15,False,90,2
267,21,2019-01-03T20:00:00Z,206,11,True,85,1
267,22,2019-01-14T20:00:00Z,217,19,True,90,6
