element_name,element,element_type,fixture,kickoff_time,was_home,team,opponent_team,minutes,total_points,running_team_points,running_team_points_home,running_team_points_away,running_opponent_team_points,running_opponent_team_points_home,running_opponent_team_points_away,total_points_difference,relative_points_difference
Mirallas,468,2,190,2018-12-29T15:00:00Z,False,7,2,0,0,27,18,9,22,15,7,5,-6
Mirallas,468,2,204,2019-01-01T12:30:00Z,True,7,10,0,0,27,18,9,28,14,14,-1,4
Mirallas,468,2,215,2019-01-13T14:15:00Z,True,7,1,0,0,27,18,9,27,18,9,0,9
Mirallas,468,2,227,2019-01-19T15:00:00Z,False,7,15,0,0,30,21,9,19,8,11,11,1
Mirallas,468,2,233,2019-01-29T19:45:00Z,False,7,9,0,0,30,21,9,11,5,6,19,4
Mirallas,468,2,245,2019-02-02T15:00:00Z,True,7,19,0,0,33,21,12,35,20,15,-2,6
Mirallas,468,2,265,2019-02-06T19:45:00Z,True,7,12,0,0,33,21,12,59,36,23,-26,-2
Mirallas,468,2,258,2019-02-09T15:00:00Z,False,7,17,0,0,33,21,12,34,17,17,-1,-5
Mirallas,468,2,271,2019-02-26T19:45:00Z,False,7,4,0,0,33,21,12,25,17,8,8,-5
Mirallas,468,2,283,2019-03-03T16:15:00Z,True,7,11,0,0,36,21,15,69,38,31,-33,-10
Mirallas,468,2,298,2019-03-09T15:00:00Z,False,7,14,0,0,37,22,15,31,19,12,6,-4
Mirallas,468,2,303,2019-03-17T16:30:00Z,True,7,5,0,0,37,22,15,57,32,25,-20,-3
Mirallas,468,2,319,2019-03-30T17:30:00Z,False,7,18,0,0,40,25,15,42,27,15,-2,-12
Mirallas,468,2,322,2019-04-07T13:05:00Z,True,7,0,0,0,43,25,18,63,44,19,-20,6
Mirallas,468,2,333,2019-04-13T14:00:00Z,False,7,8,0,0,46,28,18,17,15,2,29,3
Mirallas,468,2,344,2019-04-21T12:30:00Z,True,7,13,0,0,46,28,18,64,35,29,-18,-1
Mirallas,468,2,352,2019-04-27T14:00:00Z,False,7,6,0,0,49,31,18,42,16,26,7,2
Mirallas,468,2,364,2019-05-03T19:00:00Z,True,7,3,0,0,50,31,19,40,23,17,10,14
Mirallas,468,2,378,2019-05-12T14:00:00Z,False,7,16,0,0,53,34,19,70,37,33,-17,-18
Sandro,469,3,9,2018-08-11T16:30:00Z,False,7,19,0,0,0,0,0,0,0,0,0,0
Sandro,469,3,15,2018-08-18T14:00:00Z,True,7,15,0,0,1,0,1,1,1,0,0,0
Sandro,469,3,21,2018-08-25T14:00:00Z,False,7,1,0,0,4,3,1,6,3,3,-2,-2
Sandro,469,3,35,2018-09-01T14:00:00Z,True,7,9,0,0,5,3,2,1,1,0,4,3
Sandro,469,3,42,2018-09-16T15:00:00Z,True,7,18,0,0,6,4,2,0,0,0,6,4
Sandro,469,3,50,2018-09-23T15:00:00Z,False,7,0,0,0,6,4,2,9,3,6,-3,-1
Sandro,469,3,64,2018-09-29T14:00:00Z,True,7,8,0,0,6,4,2,5,4,1,1,3
Sandro,469,3,74,2018-10-06T14:00:00Z,False,7,10,0,0,9,7,2,12,6,6,-3,-4
Sandro,469,3,84,2018-10-21T15:00:00Z,True,7,6,0,0,12,7,5,7,1,6,5,1
Sandro,469,3,96,2018-10-28T16:00:00Z,False,7,13,0,0,15,10,5,14,7,7,1,-2
Sandro,469,3,104,2018-11-03T15:00:00Z,True,7,2,0,0,15,10,5,14,10,4,1,6
Sandro,469,3,112,2018-11-11T14:15:00Z,False,7,5,0,0,18,13,5,27,14,13,-9,-9
Sandro,469,3,123,2018-11-24T15:00:00Z,True,7,4,0,0,19,13,6,8,7,1,11,12
Sandro,469,3,136,2018-12-02T16:15:00Z,False,7,11,0,0,22,16,6,33,16,17,-11,-10
Sandro,469,3,148,2018-12-05T19:45:00Z,True,7,14,0,0,22,16,6,12,6,6,10,10
Sandro,469,3,155,2018-12-10T20:00:00Z,True,7,17,0,0,23,17,6,20,12,8,3,9
Sandro,469,3,165,2018-12-15T12:30:00Z,False,7,12,0,0,24,18,6,41,24,17,-17,-18
Sandro,469,3,174,2018-12-23T16:00:00Z,True,7,16,0,0,24,18,6,39,15,24,-15,-6
Sandro,469,3,181,2018-12-26T15:00:00Z,False,7,3,0,0,24,18,6,12,7,5,12,-1
Sandro,469,3,190,2018-12-29T15:00:00Z,False,7,2,0,0,27,18,9,22,15,7,5,-6
Sandro,469,3,204,2019-01-01T12:30:00Z,True,7,10,0,0,27,18,9,28,14,14,-1,4
Sandro,469,3,215,2019-01-13T14:15:00Z,True,7,1,0,0,27,18,9,27,18,9,0,9
Sandro,469,3,227,2019-01-19T15:00:00Z,False,7,15,0,0,30,21,9,19,8,11,11,1
Sandro,469,3,233,2019-01-29T19:45:00Z,False,7,9,0,0,30,21,9,11,5,6,19,4
Sandro,469,3,245,2019-02-02T15:00:00Z,True,7,19,0,0,33,21,12,35,20,15,-2,6
Sandro,469,3,265,2019-02-06T19:45:00Z,True,7,12,0,0,33,21,12,59,36,23,-26,-2
Sandro,469,3,258,2019-02-09T15:00:00Z,False,7,17,0,0,33,21,12,34,17,17,-1,-5
Sandro,469,3,271,2019-02-26T19:45:00Z,False,7,4,0,0,33,21,12,25,17,8,8,-5
Sandro,469,3,283,2019-03-03T16:15:00Z,True,7,11,0,0,36,21,15,69,38,31,-33,-10
Sandro,469,3,298,2019-03-09T15:00:00Z,False,7,14,0,0,37,22,15,31,19,12,6,-4
Sandro,469,3,303,2019-03-17T16:30:00Z,True,7,5,0,0,37,22,15,57,32,25,-20,-3
Sandro,469,3,319,2019-03-30T17:30:00Z,False,7,18,0,0,40,25,15,42,27,15,-2,-12
Sandro,469,3,322,2019-04-07T13:05:00Z,True,7,0,0,0,43,25,18,63,44,19,-20,6
Sandro,469,3,333,2019-04-13T14:00:00Z,False,7,8,0,0,46,28,18,17,15,2,29,3
Sandro,469,3,344,2019-04-21T12:30:00Z,True,7,13,0,0,46,28,18,64,35,29,-18,-1
Sandro,469,3,352,2019-04-27T14:00:00Z,False,7,6,0,0,49,31,18,42,16,26,7,2
Sandro,469,3,364,2019-05-03T19:00:00Z,True,7,3,0,0,50,31,19,40,23,17,10,14
Sandro,469,3,378,2019-05-12T14:00:00Z,False,7,16,0,0,53,34,19,70,37,33,-17,-18
Diakhaby,470,2,3,2018-08-11T14:00:00Z,True,9,5,19,1,0,0,0,0,0,0,0,0
Diakhaby,470,2,17,2018-08-19T12:30:00Z,False,9,12,29,1,0,0,0,3,0,3,-3,0
Diakhaby,470,2,23,2018-08-25T14:00:00Z,True,9,4,67,3,0,0,0,1,1,0,-1,0
Diakhaby,470,2,35,2018-09-01T14:00:00Z,False,9,7,59,1,1,1,0,5,3,2,-4,-3
Diakhaby,470,2,43,2018-09-15T14:00:00Z,True,9,6,22,1,2,1,1,3,0,3,-1,-2
Diakhaby,470,2,56,2018-09-22T14:00:00Z,False,9,10,33,1,2,1,1,6,3,3,-4,-2
Diakhaby,470,2,65,2018-09-29T14:00:00Z,True,9,16,0,0,2,1,1,12,3,9,-10,-8
Diakhaby,470,2,71,2018-10-06T14:00:00Z,False,9,3,0,0,2,1,1,7,3,4,-5,-2
Diakhaby,470,2,85,2018-10-20T16:30:00Z,True,9,11,1,1,3,1,2,20,10,10,-17,-9
Diakhaby,470,2,99,2018-10-27T14:00:00Z,False,9,17,0,0,3,1,2,16,9,7,-13,-7
Diakhaby,470,2,105,2018-11-05T20:00:00Z,True,9,8,0,0,3,1,2,5,4,1,-2,0
Diakhaby,470,2,114,2018-11-10T15:00:00Z,True,9,18,0,0,6,4,2,11,7,4,-5,0
Diakhaby,470,2,129,2018-11-25T16:00:00Z,False,9,19,0,0,7,5,2,16,8,8,-9,-6
Diakhaby,470,2,134,2018-12-01T15:00:00Z,True,9,2,0,0,10,5,5,15,11,4,-5,1
Diakhaby,470,2,140,2018-12-04T19:45:00Z,False,9,1,0,0,10,5,5,20,11,9,-10,-6
Diakhaby,470,2,150,2018-12-08T15:00:00Z,False,9,0,0,0,10,5,5,31,17,14,-21,-12
Diakhaby,470,2,163,2018-12-15T15:00:00Z,True,9,14,0,0,10,5,5,13,6,7,-3,-2
Diakhaby,470,2,175,2018-12-22T15:00:00Z,True,9,15,0,0,10,5,5,12,8,4,-2,1
Diakhaby,470,2,186,2018-12-26T15:00:00Z,False,9,13,0,0,10,5,5,29,15,14,-19,-10
Diakhaby,470,2,193,2018-12-29T15:00:00Z,False,9,8,0,0,10,5,5,11,9,2,-1,-4
Diakhaby,470,2,205,2019-01-02T19:45:00Z,True,9,3,0,0,10,5,5,15,10,5,-5,0
Diakhaby,470,2,212,2019-01-12T15:00:00Z,False,9,4,0,0,10,5,5,18,13,5,-8,-8
Diakhaby,470,2,223,2019-01-20T13:30:00Z,True,9,12,58,1,11,5,6,53,33,20,-42,-15
Diakhaby,470,2,233,2019-01-29T19:45:00Z,True,9,7,86,2,11,5,6,30,21,9,-19,-4
Diakhaby,470,2,243,2019-02-02T15:00:00Z,False,9,5,83,2,11,5,6,47,25,22,-36,-19
Diakhaby,470,2,253,2019-02-09T15:00:00Z,True,9,0,90,4,11,5,6,47,32,15,-36,-10
Diakhaby,470,2,268,2019-02-23T15:00:00Z,False,9,14,0,0,11,5,6,25,13,12,-14,-7
Diakhaby,470,2,273,2019-02-26T19:45:00Z,True,9,19,0,0,11,5,6,40,21,19,-29,-14
Diakhaby,470,2,281,2019-03-02T15:00:00Z,False,9,2,0,0,14,8,6,27,19,8,-13,-13
Diakhaby,470,2,294,2019-03-09T15:00:00Z,True,9,1,0,0,14,8,6,34,25,9,-20,-1
Diakhaby,470,2,308,2019-03-16T15:00:00Z,False,9,18,0,0,14,8,6,39,24,15,-25,-18
Diakhaby,470,2,314,2019-03-30T15:00:00Z,False,9,6,0,0,14,8,6,33,13,20,-19,-7
Diakhaby,470,2,323,2019-04-06T14:00:00Z,True,9,10,0,0,14,8,6,44,23,21,-30,-13
Diakhaby,470,2,338,2019-04-13T11:30:00Z,False,9,16,0,0,14,8,6,64,31,33,-50,-25
Diakhaby,470,2,345,2019-04-20T14:00:00Z,True,9,17,0,0,14,8,6,46,26,20,-32,-12
Diakhaby,470,2,355,2019-04-26T19:00:00Z,False,9,11,0,0,14,8,6,88,47,41,-74,-41
Diakhaby,470,2,365,2019-05-05T13:00:00Z,True,9,13,1,1,14,8,6,65,36,29,-51,-21
Diakhaby,470,2,377,2019-05-12T14:00:00Z,False,9,15,0,0,15,9,6,38,22,16,-23,-16
Sturridge,471,3,4,2018-08-12T12:30:00Z,True,11,18,3,5,0,0,0,0,0,0,0,0
Sturridge,471,3,14,2018-08-20T19:00:00Z,False,11,6,1,1,3,3,0,3,0,3,0,0
Sturridge,471,3,24,2018-08-25T16:30:00Z,True,11,2,10,1,6,3,3,3,3,0,3,3
Sturridge,471,3,36,2018-09-01T11:30:00Z,False,11,10,0,0,9,6,3,6,3,3,3,0
Sturridge,471,3,47,2018-09-15T11:30:00Z,False,11,16,7,1,12,6,6,9,3,6,3,3
Sturridge,471,3,57,2018-09-22T14:00:00Z,True,11,15,0,0,15,6,9,5,2,3,10,3
Sturridge,471,3,63,2018-09-29T16:30:00Z,False,11,5,4,7,18,9,9,16,9,7,2,0
Sturridge,471,3,75,2018-10-07T15:30:00Z,True,11,12,18,1,19,9,10,19,12,7,0,2
Sturridge,471,3,85,2018-10-20T16:30:00Z,False,11,9,90,1,20,10,10,3,1,2,17,9
Sturridge,471,3,95,2018-10-27T14:00:00Z,True,11,4,0,0,23,10,13,5,4,1,18,9
Sturridge,471,3,100,2018-11-03T17:30:00Z,False,11,0,0,0,26,13,13,22,12,10,4,1
Sturridge,471,3,116,2018-11-11T12:00:00Z,True,11,8,0,0,27,13,14,5,4,1,22,12
Sturridge,471,3,127,2018-11-24T15:00:00Z,False,11,17,0,0,30,16,14,20,12,8,10,2
Sturridge,471,3,136,2018-12-02T16:15:00Z,True,11,7,15,1,33,16,17,22,16,6,11,10
Sturridge,471,3,142,2018-12-05T19:45:00Z,False,11,3,90,2,36,19,17,9,4,5,27,13
Sturridge,471,3,151,2018-12-08T12:30:00Z,False,11,1,0,0,39,19,20,23,14,9,16,6
Sturridge,471,3,164,2018-12-16T16:00:00Z,True,11,13,0,0,42,19,23,26,15,11,16,8
Sturridge,471,3,179,2018-12-21T20:00:00Z,False,11,19,0,0,45,22,23,25,14,11,20,9
Sturridge,471,3,185,2018-12-26T15:00:00Z,True,11,14,21,1,48,22,26,17,7,10,31,12
Sturridge,471,3,195,2018-12-29T17:30:00Z,True,11,0,0,0,51,25,26,38,23,15,13,10
Sturridge,471,3,206,2019-01-03T20:00:00Z,False,11,12,4,1,54,28,26,47,27,20,7,-1
Sturridge,471,3,210,2019-01-12T15:00:00Z,False,11,2,0,0,54,28,26,26,18,8,28,8
Sturridge,471,3,224,2019-01-19T15:00:00Z,True,11,6,0,0,57,28,29,22,9,13,35,15
Sturridge,471,3,236,2019-01-30T20:00:00Z,True,11,10,8,1,60,31,29,31,14,17,29,14
Sturridge,471,3,249,2019-02-04T20:00:00Z,False,11,18,0,0,61,32,29,31,17,14,30,12
Sturridge,471,3,254,2019-02-09T15:00:00Z,True,11,1,1,1,62,32,30,33,24,9,29,23
Sturridge,471,3,267,2019-02-24T14:05:00Z,False,11,13,59,1,65,35,30,51,25,26,14,5
Sturridge,471,3,276,2019-02-27T20:00:00Z,True,11,17,0,0,66,35,31,40,20,20,26,15
Sturridge,471,3,283,2019-03-03T16:15:00Z,False,11,7,0,0,69,38,31,36,21,15,33,10
Sturridge,471,3,296,2019-03-10T12:00:00Z,True,11,3,4,4,70,38,32,30,17,13,40,25
Sturridge,471,3,304,2019-03-17T14:15:00Z,False,11,8,1,1,73,41,32,17,15,2,56,17
Sturridge,471,3,317,2019-03-31T15:30:00Z,True,11,16,0,0,76,41,35,61,28,33,15,8
Sturridge,471,3,326,2019-04-05T19:00:00Z,False,11,15,0,0,79,44,35,33,18,15,46,17
Sturridge,471,3,335,2019-04-14T15:30:00Z,True,11,5,0,0,82,44,38,66,38,28,16,16
Sturridge,471,3,342,2019-04-21T15:00:00Z,False,11,4,0,0,85,47,38,31,20,11,54,18
Sturridge,471,3,355,2019-04-26T19:00:00Z,True,11,9,72,2,88,47,41,14,8,6,74,41
Sturridge,471,3,367,2019-05-04T18:45:00Z,False,11,14,90,2,91,50,41,42,25,17,49,16
Sturridge,471,3,375,2019-05-12T14:00:00Z,True,11,19,0,0,94,50,44,57,34,23,37,27
Rico,472,1,1,2018-08-11T14:00:00Z,True,1,4,0,0,0,0,0,0,0,0,0,0
Rico,472,1,19,2018-08-18T14:00:00Z,False,1,18,0,0,3,3,0,0,0,0,3,0
Rico,472,1,21,2018-08-25T14:00:00Z,True,1,7,0,0,6,3,3,4,3,1,2,2
Rico,472,1,33,2018-09-01T14:00:00Z,False,1,5,90,1,7,4,3,9,3,6,-2,0
Rico,472,1,40,2018-09-15T14:00:00Z,True,1,10,90,1,7,4,3,6,3,3,1,1
Rico,472,1,52,2018-09-22T14:00:00Z,False,1,3,45,0,10,7,3,1,0,1,9,3
Rico,472,1,61,2018-10-01T19:00:00Z,True,1,6,0,0,10,7,3,7,1,6,3,1
Rico,472,1,79,2018-10-06T14:00:00Z,False,1,17,0,0,13,10,3,13,9,4,0,-6
Rico,472,1,81,2018-10-20T14:00:00Z,True,1,15,0,0,16,10,6,5,2,3,11,7
Rico,472,1,93,2018-10-27T14:00:00Z,False,1,8,0,0,17,11,6,5,4,1,12,2
Rico,472,1,101,2018-11-03T12:30:00Z,True,1,13,0,0,20,11,9,17,10,7,3,4
Rico,472,1,118,2018-11-10T15:00:00Z,False,1,14,0,0,20,11,9,6,3,3,14,6
Rico,472,1,120,2018-11-25T13:30:00Z,True,1,0,0,0,20,11,9,24,14,10,-4,1
Rico,472,1,137,2018-12-01T15:00:00Z,False,1,12,0,0,20,11,9,35,21,14,-15,-12
Rico,472,1,140,2018-12-04T19:45:00Z,True,1,9,0,0,20,11,9,10,5,5,10,6
Rico,472,1,151,2018-12-08T12:30:00Z,True,1,11,7,1,23,14,9,39,19,20,-16,-6
Rico,472,1,169,2018-12-15T15:00:00Z,False,1,19,54,1,23,14,9,22,11,11,1,-2
Rico,472,1,171,2018-12-22T15:00:00Z,True,1,2,0,0,23,14,9,21,14,7,2,7
Rico,472,1,188,2018-12-26T15:00:00Z,False,1,16,45,0,26,17,9,42,15,27,-16,-6
Rico,472,1,196,2018-12-30T16:30:00Z,False,1,13,90,0,26,17,9,32,18,14,-6,-9
Rico,472,1,201,2019-01-02T19:45:00Z,True,1,17,0,0,26,17,9,28,16,12,-2,5
Rico,472,1,215,2019-01-13T14:15:00Z,False,1,7,0,0,27,18,9,27,18,9,0,-9
Rico,472,1,221,2019-01-19T15:00:00Z,True,1,18,0,0,27,18,9,31,17,14,-4,4
Rico,472,1,231,2019-01-30T19:45:00Z,True,1,5,0,0,30,21,9,47,25,22,-17,-1
Rico,472,1,242,2019-02-02T17:30:00Z,False,1,4,0,0,33,24,9,19,14,5,14,-5
Rico,472,1,254,2019-02-09T15:00:00Z,False,1,11,79,0,33,24,9,62,32,30,-29,-23
Rico,472,1,261,2019-02-23T15:00:00Z,True,1,19,0,0,33,24,9,39,21,18,-6,6
Rico,472,1,270,2019-02-27T19:45:00Z,False,1,0,20,1,34,25,9,53,35,18,-19,-26
Rico,472,1,280,2019-03-02T15:00:00Z,True,1,12,7,1,34,25,9,68,42,26,-34,-1
Rico,472,1,294,2019-03-09T15:00:00Z,False,1,9,0,0,34,25,9,14,8,6,20,1
Rico,472,1,300,2019-03-16T15:00:00Z,True,1,14,0,0,37,25,12,34,22,12,3,13
Rico,472,1,316,2019-03-30T15:00:00Z,False,1,10,34,1,38,26,12,41,20,21,-3,-8
Rico,472,1,320,2019-04-06T14:00:00Z,True,1,3,45,1,38,26,12,33,20,13,5,13
Rico,472,1,330,2019-04-13T14:00:00Z,False,1,2,0,0,38,26,12,33,22,11,5,-10
Rico,472,1,341,2019-04-20T14:00:00Z,True,1,8,0,0,41,26,15,20,18,2,21,24
Rico,472,1,357,2019-04-27T14:00:00Z,False,1,15,0,0,41,26,15,37,21,16,4,-6
Rico,472,1,361,2019-05-04T11:30:00Z,True,1,16,0,0,42,26,16,70,37,33,-28,-7
Rico,472,1,372,2019-05-12T14:00:00Z,False,1,6,0,0,45,29,16,46,17,29,-1,-1
Fabri,473,0,2,2018-08-11T14:00:00Z,True,8,6,90,3,0,0,0,0,0,0,0,0
Fabri,473,0,18,2018-08-18T14:00:00Z,False,8,16,90,5,0,0,0,3,0,3,-3,0
Fabri,473,0,22,2018-08-26T15:00:00Z,True,8,3,0,0,0,0,0,1,0,1,-1,-1
Fabri,473,0,30,2018-09-01T14:00:00Z,False,8,2,0,0,3,3,0,3,3,0,0,-3
Fabri,473,0,44,2018-09-15T14:00:00Z,False,8,12,0,0,4,3,1,10,6,4,-6,-5
Fabri,473,0,55,2018-09-22T11:30:00Z,True,8,17,0,0,4,3,1,12,9,3,-8,0
Fabri,473,0,64,2018-09-29T14:00:00Z,False,8,7,0,0,5,4,1,6,4,2,-1,-3
Fabri,473,0,73,2018-10-07T11:00:00Z,True,8,0,0,0,5,4,1,15,9,6,-10,-2
Fabri,473,0,82,2018-10-20T14:00:00Z,False,8,4,0,0,5,4,1,2,1,1,3,0
Fabri,473,0,93,2018-10-27T14:00:00Z,True,8,1,0,0,5,4,1,17,11,6,-12,-2
Fabri,473,0,105,2018-11-05T20:00:00Z,False,8,9,0,0,5,4,1,3,1,2,2,0
Fabri,473,0,116,2018-11-11T12:00:00Z,False,8,11,0,0,5,4,1,27,13,14,-22,-12
Fabri,473,0,124,2018-11-24T15:00:00Z,True,8,15,0,0,5,4,1,8,4,4,-3,0
Fabri,473,0,132,2018-12-02T12:00:00Z,False,8,5,0,0,8,7,1,28,15,13,-20,-14
Fabri,473,0,143,2018-12-05T19:45:00Z,True,8,10,0,0,8,7,1,21,11,10,-13,-3
Fabri,473,0,157,2018-12-08T15:00:00Z,False,8,13,0,0,9,8,1,23,12,11,-14,-11
Fabri,473,0,162,2018-12-15T17:30:00Z,True,8,18,0,0,9,8,1,21,13,8,-12,0
Fabri,473,0,177,2018-12-22T15:00:00Z,False,8,14,0,0,9,8,1,16,6,10,-7,-5
Fabri,473,0,183,2018-12-26T12:30:00Z,True,8,19,0,0,10,8,2,25,14,11,-15,-3
Fabri,473,0,193,2018-12-29T15:00:00Z,True,8,9,0,0,11,9,2,10,5,5,1,4
Fabri,473,0,200,2019-01-01T15:00:00Z,False,8,0,0,0,14,12,2,38,23,15,-24,-21
Fabri,473,0,211,2019-01-12T15:00:00Z,False,8,3,0,0,14,12,2,18,10,8,-4,-8
Fabri,473,0,222,2019-01-20T16:00:00Z,True,8,16,0,0,14,12,2,48,18,30,-34,-18
Fabri,473,0,232,2019-01-29T19:45:00Z,True,8,2,0,0,14,12,2,26,18,8,-12,4
Fabri,473,0,244,2019-02-02T15:00:00Z,False,8,6,0,0,17,15,2,23,9,14,-6,-7
Fabri,473,0,252,2019-02-09T12:30:00Z,True,8,13,0,0,17,15,2,48,25,23,-31,-8
Fabri,473,0,269,2019-02-22T19:45:00Z,False,8,18,0,0,17,15,2,33,18,15,-16,-16
Fabri,473,0,279,2019-02-27T19:45:00Z,False,8,15,0,0,17,15,2,24,12,12,-7,-10
Fabri,473,0,284,2019-03-03T14:05:00Z,True,8,5,0,0,17,15,2,53,31,22,-36,-7
Fabri,473,0,295,2019-03-09T15:00:00Z,False,8,10,0,0,17,15,2,35,17,18,-18,-15
Fabri,473,0,304,2019-03-17T14:15:00Z,True,8,11,0,0,17,15,2,73,41,32,-56,-17
Fabri,473,0,315,2019-03-30T12:30:00Z,True,8,12,0,0,17,15,2,74,45,29,-57,-14
Fabri,473,0,328,2019-04-02T18:45:00Z,False,8,17,0,0,17,15,2,43,23,20,-26,-21
Fabri,473,0,333,2019-04-13T14:00:00Z,True,8,7,0,0,17,15,2,46,28,18,-29,-3
Fabri,473,0,341,2019-04-20T14:00:00Z,False,8,1,0,0,20,18,2,41,26,15,-21,-24
Fabri,473,0,353,2019-04-27T14:00:00Z,True,8,4,0,0,23,18,5,31,20,11,-8,7
Fabri,473,0,369,2019-05-04T14:00:00Z,False,8,19,0,0,26,21,5,54,31,23,-28,-26
Fabri,473,0,373,2019-05-12T14:00:00Z,True,8,14,0,0,26,21,5,42,25,17,-16,4
Moutinho,474,2,9,2018-08-11T16:30:00Z,True,19,7,84,2,0,0,0,0,0,0,0,0
Moutinho,474,2,16,2018-08-18T14:00:00Z,False,19,10,90,2,1,1,0,0,0,0,1,0
Moutinho,474,2,29,2018-08-25T11:30:00Z,True,19,12,90,6,1,1,0,6,3,3,-5,-2
Moutinho,474,2,39,2018-09-01T14:00:00Z,False,19,18,90,3,2,2,0,0,0,0,2,0
Moutinho,474,2,49,2018-09-16T12:30:00Z,True,19,3,90,3,5,2,3,1,0,1,4,1
Moutinho,474,2,58,2018-09-22T14:00:00Z,False,19,13,79,10,8,5,3,9,3,6,-1,0
Moutinho,474,2,69,2018-09-29T14:00:00Z,True,19,15,90,3,9,5,4,5,2,3,4,2
Moutinho,474,2,72,2018-10-06T14:00:00Z,False,19,6,90,2,12,8,4,7,1,6,5,3
Moutinho,474,2,89,2018-10-20T14:00:00Z,True,19,17,90,2,15,8,7,13,9,4,2,4
Moutinho,474,2,90,2018-10-27T14:00:00Z,False,19,2,90,2,15,8,7,11,7,4,4,0
Moutinho,474,2,109,2018-11-03T19:45:00Z,True,19,16,61,2,15,8,7,21,6,15,-6,-7
Moutinho,474,2,110,2018-11-11T16:30:00Z,False,19,0,90,2,15,8,7,23,13,10,-8,-6
Moutinho,474,2,129,2018-11-25T16:00:00Z,True,19,9,45,1,16,8,8,7,5,2,9,6
Moutinho,474,2,131,2018-11-30T20:00:00Z,False,19,4,90,2,16,8,8,8,7,1,8,1
Moutinho,474,2,147,2018-12-05T19:45:00Z,True,19,5,90,1,16,8,8,31,18,13,-15,-5
Moutinho,474,2,158,2018-12-09T16:00:00Z,False,19,14,14,1,19,11,8,13,6,7,6,2
Moutinho,474,2,169,2018-12-15T15:00:00Z,True,19,1,90,3,22,11,11,23,14,9,-1,2
Moutinho,474,2,179,2018-12-21T20:00:00Z,True,19,11,62,2,25,14,11,45,22,23,-20,-9
Moutinho,474,2,183,2018-12-26T12:30:00Z,False,19,8,90,4,25,14,11,10,8,2,15,3
Moutinho,474,2,198,2018-12-29T15:00:00Z,False,19,16,22,4,26,14,12,45,18,27,-19,-6
Moutinho,474,2,209,2019-01-02T19:45:00Z,True,19,6,90,2,29,14,15,19,9,10,10,4
Moutinho,474,2,217,2019-01-14T20:00:00Z,False,19,12,72,2,29,14,15,50,30,20,-21,-15
Moutinho,474,2,229,2019-01-19T12:30:00Z,True,19,10,80,10,29,14,15,31,14,17,-2,-3
Moutinho,474,2,235,2019-01-29T19:45:00Z,True,19,18,88,11,32,17,15,31,17,14,1,3
Moutinho,474,2,245,2019-02-02T15:00:00Z,False,19,7,90,6,35,20,15,33,21,12,2,-6
Moutinho,474,2,259,2019-02-11T20:00:00Z,True,19,14,90,2,38,20,18,24,13,11,14,9
Moutinho,474,2,261,2019-02-23T15:00:00Z,False,19,1,90,2,39,21,18,33,24,9,6,-6
Moutinho,474,2,273,2019-02-26T19:45:00Z,False,19,9,65,3,40,21,19,11,5,6,29,14
Moutinho,474,2,289,2019-03-02T15:00:00Z,True,19,4,26,1,40,21,19,25,17,8,15,13
Moutinho,474,2,292,2019-03-10T14:05:00Z,False,19,5,90,2,43,24,19,56,31,25,-13,-12
Moutinho,474,2,312,2019-03-30T15:00:00Z,False,19,3,90,2,44,24,20,30,17,13,14,3
Moutinho,474,2,329,2019-04-02T18:45:00Z,True,19,13,90,2,44,24,20,61,32,29,-17,-5
Moutinho,474,2,337,2019-04-13T14:00:00Z,False,19,15,90,4,47,27,20,33,18,15,14,2
Moutinho,474,2,349,2019-04-20T14:00:00Z,True,19,2,90,3,47,27,20,33,22,11,14,16
Moutinho,474,2,309,2019-04-24T18:45:00Z,True,19,0,89,2,48,28,20,66,44,22,-18,6
Moutinho,474,2,359,2019-04-27T14:00:00Z,False,19,17,90,1,51,31,20,50,27,23,1,-7
Moutinho,474,2,369,2019-05-04T14:00:00Z,True,19,8,90,5,54,31,23,26,21,5,28,26
Moutinho,474,2,375,2019-05-12T14:00:00Z,False,19,11,83,2,57,34,23,94,50,44,-37,-27
Jahanbakhsh,475,2,8,2018-08-11T14:00:00Z,False,2,17,19,1,0,0,0,0,0,0,0,0
Jahanbakhsh,475,2,10,2018-08-19T15:00:00Z,True,2,13,0,0,0,0,0,3,3,0,-3,0
Jahanbakhsh,475,2,24,2018-08-25T16:30:00Z,False,2,11,14,1,3,3,0,6,3,3,-3,-3
Jahanbakhsh,475,2,30,2018-09-01T14:00:00Z,True,2,8,16,1,3,3,0,3,3,0,0,3
Jahanbakhsh,475,2,46,2018-09-17T19:00:00Z,False,2,15,19,1,4,4,0,4,1,3,0,-1
Jahanbakhsh,475,2,51,2018-09-22T16:30:00Z,True,2,16,17,1,5,4,1,9,3,6,-4,-2
Jahanbakhsh,475,2,66,2018-09-29T14:00:00Z,False,2,12,12,1,5,4,1,16,9,7,-11,-8
Jahanbakhsh,475,2,70,2018-10-05T19:00:00Z,True,2,18,70,2,5,4,1,7,4,3,-2,1
Jahanbakhsh,475,2,87,2018-10-20T14:00:00Z,False,2,14,90,2,8,7,1,2,0,2,6,1
Jahanbakhsh,475,2,90,2018-10-27T14:00:00Z,True,2,19,90,3,11,7,4,15,8,7,-4,0
Jahanbakhsh,475,2,104,2018-11-03T15:00:00Z,False,2,7,90,2,14,10,4,15,10,5,-1,-6
